headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2C33,LANCSTR,2016-03-30 11:23:00,153316,22,-0.416666666666667,2016-03-30 12:36:20,2016-03-30 11:21:20,1.04166666666667,1
2C33,LANCSTR,2016-03-30 11:23:00,153352,22,-0.383333333333333,2016-03-30 12:36:23,2016-03-30 11:21:13,1.04166666666667,1
2W18,HULL,2016-03-30 09:47:00,158851,22,-0.65,2016-03-30 11:17:19,2016-03-30 09:47:00,1.04166666666667,1
1U01,SOUTHPT,2016-03-30 07:19:00,142060,27,-0.766666666666667,2016-03-30 08:56:06,2016-03-30 07:14:06,1.04166666666667,1
2C57,KNRSBGH,2016-03-30 08:55:00,153330,9,-0.8,2016-03-30 09:35:43,2016-03-30 08:59:00,1.04166666666667,0.9
1W32,SHEFFLD,2016-03-30 09:41:00,158794,35,-0.483333333333333,2016-03-30 12:39:08,2016-03-30 09:40:00,1.01666666666667,0.972222222222222
2H86,LEEDS,2016-03-30 10:49:00,158848,18,-0.425,2016-03-30 11:54:06,2016-03-30 10:48:00,1.0125,0.857142857142857
2C41,BAROW,2016-03-30 09:20:00,153304,41,-0.425,2016-03-30 11:47:00,2016-03-30 09:20:00,1.00416666666667,1
1B14,YORK,2016-03-30 08:27:00,158815,40,-0.533333333333333,2016-03-30 11:15:54,2016-03-30 08:27:00,1.00416666666667,1
2N51,SLFDCT,2016-03-30 12:04:00,150215,8,-0.616666666666667,2016-03-30 12:31:42,2016-03-30 11:59:22,1,1
2H04,BLCKPLN,2016-03-30 06:48:00,150117,47,-0.766666666666667,2016-03-30 08:50:36,2016-03-30 06:48:00,1,1
2A08,SOUTHPT,2016-03-30 10:23:00,156428,29,-0.716666666666667,2016-03-30 11:53:33,2016-03-30 10:22:00,1,1
1B15,BLCKPLN,2016-03-30 09:11:00,158904,42,-0.45,2016-03-30 11:59:17,2016-03-30 09:11:00,1,1
2F87,MNCRIAP,2016-03-30 10:03:00,150274,28,-0.45,2016-03-30 11:34:37,2016-03-30 09:58:57,1,1
2H08,BLCKPLN,2016-03-30 08:54:00,150222,43,-0.7,2016-03-30 10:51:42,2016-03-30 08:54:00,1,1
2Y80,SHEFFLD,2016-03-30 09:29:00,142044,23,-0.433333333333333,2016-03-30 10:51:00,2016-03-30 09:29:00,1,1
2J54,CLITHRO,2016-03-30 09:46:00,150276,18,-0.733333333333333,2016-03-30 11:06:34,2016-03-30 09:46:00,1,1
2C18,LEEDS,2016-03-30 09:29:00,150275,21,-0.6,2016-03-30 10:44:16,2016-03-30 09:29:00,1,1
2H00,BLCKPLN,2016-03-30 09:56:00,150103,45,-0.616666666666667,2016-03-30 11:48:07,2016-03-30 09:56:00,1,1
2F81,MNCRIAP,2016-03-30 09:03:00,142060,26,-0.6,2016-03-30 10:39:00,2016-03-30 09:07:00,1,0.962962962962963
2H51,ROHL,2016-03-30 11:23:00,150272,17,-0.75,2016-03-30 11:57:00,2016-03-30 11:23:00,1,1
1B09,BLCKPLN,2016-03-30 06:11:00,158759,43,-0.466666666666667,2016-03-30 09:03:18,2016-03-30 06:11:00,1,1
2C23,KNRSBGH,2016-03-30 11:06:00,153330,11,-0.633333333333333,2016-03-30 11:51:23,2016-03-30 11:09:00,1,0.916666666666667
2H40,LVRPLSH,2016-03-30 10:55:00,156420,29,-0.55,2016-03-30 12:03:33,2016-03-30 10:55:00,1,1
2H08,LEEDS,2016-03-30 08:18:00,150273,25,-0.4,2016-03-30 10:34:54,2016-03-30 08:21:00,1,1
2C72,MORCAME,2016-03-30 10:08:00,156454,4,-0.75,2016-03-30 10:19:45,2016-03-30 10:02:15,1,1
2H10,LEEDS,2016-03-30 08:49:00,158905,18,-0.583333333333333,2016-03-30 10:00:20,2016-03-30 08:49:00,1,0.9
2C14,LEEDS,2016-03-30 08:30:00,150143,19,-0.733333333333333,2016-03-30 09:47:14,2016-03-30 08:31:00,1,1
2C43,MORCAME,2016-03-30 08:23:00,153316,19,-0.5,2016-03-30 09:50:00,2016-03-30 08:23:00,1,1
2C43,MORCAME,2016-03-30 08:23:00,153316,19,-0.5,2016-03-30 09:50:00,2016-03-30 08:23:00,1,1
2M38,LEEDS,2016-03-30 08:51:00,158756,16,-0.3,2016-03-30 10:02:48,2016-03-30 08:51:00,1,1
1B18,YORK,2016-03-30 10:27:00,158755,32,-0.266666666666667,2016-03-30 12:33:36,2016-03-30 10:38:00,1,1
1B16,YORK,2016-03-30 09:18:00,158759,42,-0.466666666666667,2016-03-30 12:15:08,2016-03-30 09:17:00,1,1
2F97,MNCROXR,2016-03-30 11:16:00,150204,26,-0.7,2016-03-30 12:23:00,2016-03-30 11:17:00,1,0.962962962962963
2N55,BUXTON,2016-03-30 06:53:00,150205,37,-0.683333333333333,2016-03-30 09:17:21,2016-03-30 06:53:00,1,1
2E80,ASHONUL,2016-03-30 12:07:00,150223,8,-0.45,2016-03-30 12:41:17,2016-03-30 12:13:07,1,0.615384615384615
1U01,SOUTHPT,2016-03-30 07:19:00,150112,27,-0.75,2016-03-30 08:56:15,2016-03-30 07:19:00,1,1
2C13,YORK,2016-03-30 07:54:00,158784,20,-0.6,2016-03-30 09:04:16,2016-03-30 07:53:00,1,1
2C29,YORK,2016-03-30 12:11:00,150224,12,-0.583333333333333,2016-03-30 12:39:35,2016-03-30 12:11:00,1,0.666666666666667
2U28,LEEDS,2016-03-30 11:26:00,158753,28,-0.516666666666667,2016-03-30 12:42:00,2016-03-30 11:26:00,1,0.875
2F85,MNCRIAP,2016-03-30 08:02:00,156464,25,-0.666666666666667,2016-03-30 09:33:45,2016-03-30 07:59:25,1,1
2W04,HULL,2016-03-30 06:53:00,158853,8,-0.633333333333333,2016-03-30 08:19:13,2016-03-30 06:53:00,1,1
2H04,BLCKPLN,2016-03-30 06:48:00,150135,47,-0.683333333333333,2016-03-30 08:50:41,2016-03-30 06:48:00,1,1
2C20,LEEDS,2016-03-30 09:59:00,155345,12,-0.75,2016-03-30 10:46:05,2016-03-30 10:00:00,1,1
2C41,BAROW,2016-03-30 09:20:00,153360,41,-0.35,2016-03-30 11:47:02,2016-03-30 09:20:00,1,1
2H03,BUXTON,2016-03-30 09:27:00,156491,21,-0.716666666666667,2016-03-30 10:25:23,2016-03-30 09:27:00,1,1
2F81,MNCRIAP,2016-03-30 09:03:00,150112,26,-0.583333333333333,2016-03-30 10:39:00,2016-03-30 09:07:00,1,0.962962962962963
2U21,MSTN,2016-03-30 09:33:00,158795,36,-0.516666666666667,2016-03-30 11:01:31,2016-03-30 09:33:00,1,1
2H48,LVRPLSH,2016-03-30 07:45:00,156420,27,-0.716666666666667,2016-03-30 09:03:23,2016-03-30 07:49:00,1,0.964285714285714
2H46,LVRPLSH,2016-03-30 09:55:00,142009,29,-0.516666666666667,2016-03-30 11:07:11,2016-03-30 09:56:00,1,1
2R07,WORKSOP,2016-03-30 08:13:00,150115,29,-0.583333333333333,2016-03-30 09:44:35,2016-03-30 08:08:25,1,1
1J24,BRDLNGT,2016-03-30 09:05:00,158909,28,-0.65,2016-03-30 11:17:09,2016-03-30 09:05:00,1,1
2N24,HAZL,2016-03-30 10:36:00,150201,41,-0.483333333333333,2016-03-30 12:20:19,2016-03-30 10:36:00,1,1
2F85,MNCRIAP,2016-03-30 08:02:00,150204,25,-0.683333333333333,2016-03-30 09:33:42,2016-03-30 07:59:31,0.983333333333333,1
2A08,SOUTHPT,2016-03-30 10:23:00,150138,29,-0.766666666666667,2016-03-30 11:53:06,2016-03-30 10:22:00,0.958333333333333,1
2D05,SBRN,2016-03-30 07:54:00,142064,15,-0.566666666666667,2016-03-30 09:17:24,2016-03-30 07:54:54,0.958333333333333,1
2W05,SCARBRO,2016-03-30 09:02:00,158853,16,-0.65,2016-03-30 10:25:00,2016-03-30 09:02:00,0.958333333333333,1
2C21,YORK,2016-03-30 10:11:00,150137,21,-0.566666666666667,2016-03-30 11:21:24,2016-03-30 10:13:00,0.958333333333333,1
