headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2N15,LEEDS,2016-03-30 07:48:00,153330,2,2.53333333333333,2016-03-30 07:50:00,2016-03-30 07:45:43,1.75,0.285714285714286
2M34,LEEDS,2016-03-30 06:51:00,158756,2,1.7,2016-03-30 07:49:00,2016-03-30 07:44:08,1.66666666666667,0.1
2A00,SOUTHPT,2016-03-30 06:21:00,150276,2,-0.483333333333333,2016-03-30 07:50:34,2016-03-30 07:48:00,2.08333333333333,0.0769230769230769
1Y09,LEEDS,2016-03-30 07:05:00,158850,2,0.233333333333333,2016-03-30 08:07:00,2016-03-30 08:03:00,2,0.133333333333333
2S15,COLNE,2016-03-30 07:20:00,150210,1,3.73333333333333,2016-03-30 08:01:00,2016-03-30 07:57:16,0,0.05
2T92,LEEDS,2016-03-30 08:00:00,150270,1,-0.366666666666667,2016-03-30 08:00:22,2016-03-30 08:00:00,0,0.25
2W62,KKBY,2016-03-30 07:10:00,156428,1,-1.2,2016-03-30 07:49:12,2016-03-30 07:47:00,1,0.0555555555555556
1F92,MNCRIAP,2016-03-30 07:35:00,150218,3,-2.83333333333333,2016-03-30 08:06:50,2016-03-30 08:03:00,1.58333333333333,0.2
2W63,SELBY,2016-03-30 06:54:00,158759,2,-3.3,2016-03-30 08:04:28,2016-03-30 07:57:00,2.08333333333333,0.111111111111111
2F13,BUXTON,2016-03-30 06:02:00,150112,1,-4.41666666666667,2016-03-30 07:52:25,2016-03-30 07:48:00,0,0.0285714285714286
2T87,YORK,2016-03-30 07:40:00,158815,1,0.466666666666667,2016-03-30 07:57:02,2016-03-30 07:56:02,0.5,0.25
2C67,KNRSBGH,2016-03-30 07:57:00,150203,2,-1.71666666666667,2016-03-30 08:00:00,2016-03-30 07:55:43,3.58333333333333,0.4
2H90,MNCRPIC,2016-03-30 06:49:00,150136,2,-2.31666666666667,2016-03-30 07:58:14,2016-03-30 07:55:00,0.583333333333333,0.0952380952380952
2H05,HAZL,2016-03-30 07:50:00,156491,3,-1.88333333333333,2016-03-30 08:03:53,2016-03-30 08:00:00,2,0.375
2C74,LEEDS,2016-03-30 07:43:00,155345,2,-0.25,2016-03-30 07:47:15,2016-03-30 07:44:00,3,0.4
1L75,LEEDS,2016-03-30 07:40:00,158796,1,-1.73333333333333,2016-03-30 07:41:44,2016-03-30 07:40:00,0,0.111111111111111
2H75,HADFILD,2016-03-30 06:59:00,150204,1,-4.35,2016-03-30 07:44:21,2016-03-30 07:40:00,0,0.0625
2N07,HRTLEPL,2016-03-30 07:03:00,156451,1,-1.43333333333333,2016-03-30 07:59:26,2016-03-30 07:58:00,0,0.0588235294117647
2N93,BOLTON,2016-03-30 07:41:00,156455,1,1.66666666666667,2016-03-30 07:41:00,2016-03-30 07:38:50,0.5,0.0769230769230769
2C09,KNRSBGH,2016-03-30 07:42:00,153358,3,1.66666666666667,2016-03-30 07:46:00,2016-03-30 07:42:00,3.16666666666667,0.428571428571429
5N22,STKP,2016-03-30 08:00:00,156423,2,0.716666666666667,2016-03-30 08:05:00,2016-03-30 08:00:00,4.33333333333333,0.666666666666667
2U15,MSTN,2016-03-30 07:32:30,158901,1,-1.96666666666667,2016-03-30 08:06:58,2016-03-30 08:05:00,0,0.0625
2F59,WIGANNW,2016-03-30 07:31:00,150110,6,-1.46666666666667,2016-03-30 08:08:00,2016-03-30 08:02:00,5.33333333333333,0.333333333333333
2U13,HBDNBDG,2016-03-30 07:39:00,153378,1,-3.85,2016-03-30 07:43:16,2016-03-30 07:39:00,0.416666666666667,0.0909090909090909
1H43,LVRPLSH,2016-03-30 07:16:00,142009,3,-1.68333333333333,2016-03-30 08:05:11,2016-03-30 08:01:00,1.45833333333333,0.136363636363636
2F75,MNCROXR,2016-03-30 07:13:00,150112,4,0.0833333333333333,2016-03-30 07:59:00,2016-03-30 07:54:00,3.08333333333333,0.222222222222222
1H43,LVRPLSH,2016-03-30 07:16:00,150276,2,-4.23333333333333,2016-03-30 08:06:44,2016-03-30 08:02:00,0.5,0.0909090909090909
2N55,BUXTON,2016-03-30 06:53:00,150204,2,-0.0999999999999999,2016-03-30 07:50:11,2016-03-30 07:48:00,2.08333333333333,0.0833333333333333
2W63,SELBY,2016-03-30 06:54:00,158792,2,-3.9,2016-03-30 07:51:59,2016-03-30 07:47:00,1.91666666666667,0.111111111111111
3K89,YORK,2016-03-30 07:43:00,158784,1,-4.43333333333333,2016-03-30 07:45:26,2016-03-30 07:41:00,0,0.25
2F63,WIGANNW,2016-03-30 07:58:00,156428,1,-1.78333333333333,2016-03-30 07:59:52,2016-03-30 07:58:00,0.0833333333333333,0.2
2U15,MSTN,2016-03-30 07:32:30,153378,2,-3.85,2016-03-30 07:57:46,2016-03-30 07:53:00,0.583333333333333,0.125
1Y70,CHFD,2016-03-30 06:26:00,158791,1,1.05,2016-03-30 07:43:00,2016-03-30 07:41:57,0,0.0526315789473684
2F13,BUXTON,2016-03-30 06:02:00,142060,1,-4.76666666666667,2016-03-30 07:52:46,2016-03-30 07:48:00,0,0.0285714285714286
2P24,LEEDS,2016-03-30 07:39:00,158791,1,-1.61666666666667,2016-03-30 07:40:37,2016-03-30 07:39:00,0,0.125
1F92,MNCRIAP,2016-03-30 07:35:00,156464,1,-0.0833333333333333,2016-03-30 07:50:05,2016-03-30 07:50:00,0,0.0666666666666667
2F07,LEEDS,2016-03-30 08:00:00,153330,1,-1.38333333333333,2016-03-30 08:01:23,2016-03-30 08:00:00,0,0.2
2H87,MNCRPIC,2016-03-30 07:46:00,142052,1,0.483333333333333,2016-03-30 07:58:00,2016-03-30 07:57:31,0,0.0833333333333333
2F93,MNCROXR,2016-03-30 07:39:00,156427,2,2.26666666666667,2016-03-30 08:07:00,2016-03-30 08:03:44,0.5,0.153846153846154
1B08,LEEDS,2016-03-30 05:57:00,150201,1,4.01666666666667,2016-03-30 08:04:00,2016-03-30 07:59:39,0.333333333333333,0.0285714285714286
1N80,LVRPLSH,2016-03-30 06:57:00,158904,1,2.71666666666667,2016-03-30 07:51:00,2016-03-30 07:48:17,0,0.0555555555555556
2H09,BUXTON,2016-03-30 07:48:00,156468,1,4.28333333333333,2016-03-30 07:58:00,2016-03-30 07:53:43,0,0.2
2H19,SKPT,2016-03-30 07:18:00,155345,1,-0.25,2016-03-30 08:01:15,2016-03-30 08:01:00,0,0.0625
1F05,PRST,2016-03-30 07:30:00,150112,1,-4.83333333333333,2016-03-30 07:54:55,2016-03-30 07:50:00,0.083333333333333,0.0666666666666667
2W60,HDRSFLD,2016-03-30 07:00:00,153330,2,0.616666666666667,2016-03-30 08:03:00,2016-03-30 08:01:23,1,0.133333333333333
2R03,YORK,2016-03-30 07:30:00,158790,2,0.566666666666667,2016-03-30 07:50:00,2016-03-30 07:48:11,1,0.333333333333333
1B07,BLCKPLN,2016-03-30 05:11:00,158752,1,-0.3,2016-03-30 07:47:58,2016-03-30 07:46:38,0.666666666666667,0.0227272727272727
1B10,YORK,2016-03-30 06:20:00,158842,1,1.15,2016-03-30 07:52:00,2016-03-30 07:50:51,0,0.04
2H18,MNCRPIC,2016-03-30 07:32:00,150276,2,1.76666666666667,2016-03-30 07:42:00,2016-03-30 07:39:14,1.75,0.222222222222222
2L14,SHEFFLD,2016-03-30 08:06:00,158850,5,3.9,2016-03-30 09:18:00,2016-03-30 08:04:46,1.5,0.227272727272727
2C07,YORK,2016-03-30 06:49:00,153358,1,1.33333333333333,2016-03-30 07:40:20,2016-03-30 07:37:00,1.66666666666667,0.0555555555555556
2A02,NWCSTLE,2016-03-30 08:02:00,156451,1,-3.1,2016-03-30 08:05:06,2016-03-30 08:02:00,0,0.25
2N13,LEEDS,2016-03-30 06:43:00,158844,2,-2.05,2016-03-30 07:47:58,2016-03-30 07:45:00,0.583333333333333,0.0689655172413793
2C05,KNRSBGH,2016-03-30 07:00:00,150270,1,-2.7,2016-03-30 07:49:42,2016-03-30 07:47:00,0,0.0833333333333333
2C06,LEEDS,2016-03-30 06:31:00,153301,1,0.466666666666667,2016-03-30 07:45:00,2016-03-30 07:44:32,0,0.0476190476190476
2H06,BLCKPLN,2016-03-30 07:49:00,156482,1,1.38333333333333,2016-03-30 07:54:00,2016-03-30 07:52:37,0,0.25
2F63,WIGANNW,2016-03-30 07:58:00,150138,1,-1.68333333333333,2016-03-30 07:59:46,2016-03-30 07:58:00,0.0833333333333333,0.2
2J80,WIGANWL,2016-03-30 07:00:00,156426,1,-4.75,2016-03-30 07:51:45,2016-03-30 07:47:00,0,0.0526315789473684
2D42,MNCRPIC,2016-03-30 07:17:00,150145,2,2.98333333333333,2016-03-30 07:59:00,2016-03-30 07:55:06,0.583333333333334,0.142857142857143
2H19,SKPT,2016-03-30 07:18:00,150270,1,0.633333333333333,2016-03-30 08:01:00,2016-03-30 08:00:22,0,0.0625
5F02,WRGTNBQ,2016-03-30 07:25:00,150140,1,2.88333333333333,2016-03-30 07:49:00,2016-03-30 07:44:12,1.91666666666667,0.2
2N55,BUXTON,2016-03-30 06:53:00,150272,3,4,2016-03-30 07:53:00,2016-03-30 07:46:00,0.499999999999999,0.125
2J07,LEEDS,2016-03-30 07:56:00,150270,1,-4.7,2016-03-30 08:01:42,2016-03-30 07:57:00,0,0.166666666666667
2N93,BOLTON,2016-03-30 07:41:00,150117,5,-2.93333333333333,2016-03-30 07:50:06,2016-03-30 07:45:46,2.95833333333333,0.384615384615385
2K12,SELBY,2016-03-30 07:14:00,155345,1,3.75,2016-03-30 07:51:00,2016-03-30 07:47:15,0,0.1
2K24,MNCRPIC,2016-03-30 07:38:00,150228,2,-2.23333333333333,2016-03-30 07:57:04,2016-03-30 07:53:00,1.83333333333333,0.111111111111111
2J04,HDRSFLD,2016-03-30 07:31:00,155345,1,3.58333333333333,2016-03-30 08:06:00,2016-03-30 08:02:25,0,0.0526315789473684
2H92,MNCRPIC,2016-03-30 07:49:00,156423,3,0.55,2016-03-30 08:04:07,2016-03-30 08:00:00,1.33333333333333,0.333333333333333
2M34,LEEDS,2016-03-30 06:51:00,158842,2,3.31666666666667,2016-03-30 07:43:00,2016-03-30 07:39:11,0.5,0.1
2F07,LEEDS,2016-03-30 08:00:00,155345,1,-1.25,2016-03-30 08:01:15,2016-03-30 08:00:00,0,0.2
1B11,BLCKPLN,2016-03-30 07:11:00,150149,2,-3.48333333333333,2016-03-30 08:02:49,2016-03-30 07:58:00,0.916666666666667,0.153846153846154
2V09,ILKLEY,2016-03-30 07:37:00,155345,1,0.416666666666667,2016-03-30 08:04:00,2016-03-30 08:03:35,0,0.1
2W16,SHEFFLD,2016-03-30 07:41:00,150115,2,-1.16666666666667,2016-03-30 07:45:45,2016-03-30 07:38:35,4.29166666666667,0.166666666666667
2H27,ALDEDGE,2016-03-30 07:30:00,156464,1,1.91666666666667,2016-03-30 07:52:00,2016-03-30 07:50:05,0,0.0666666666666667
2H25,CREWE,2016-03-30 06:49:00,150204,1,-0.433333333333333,2016-03-30 07:46:31,2016-03-30 07:44:21,1.08333333333333,0.0344827586206897
2H44,WRGT,2016-03-30 07:23:00,150218,3,-2.66666666666667,2016-03-30 08:06:50,2016-03-30 08:02:00,0.916666666666667,0.214285714285714
2E33,RCHDALE,2016-03-30 06:27:00,155345,2,-3.5,2016-03-30 07:47:15,2016-03-30 07:42:00,0.25,0.0909090909090909
2S11,NWMILSC,2016-03-30 07:17:00,156464,2,2.58333333333333,2016-03-30 07:49:00,2016-03-30 07:44:25,3.75,0.117647058823529
2F77,MNCROXR,2016-03-30 07:50:00,150117,2,-2.43333333333333,2016-03-30 08:06:56,2016-03-30 08:04:00,0.5,0.4
2J04,HDRSFLD,2016-03-30 07:31:00,153330,1,3.61666666666667,2016-03-30 08:06:00,2016-03-30 08:02:23,0,0.0526315789473684
2F77,MNCROXR,2016-03-30 07:50:00,150119,2,3.45,2016-03-30 08:05:00,2016-03-30 07:59:53,0.833333333333333,0.4
2W16,SHEFFLD,2016-03-30 07:41:00,158816,3,-1.26666666666667,2016-03-30 08:05:00,2016-03-30 08:00:06,1,0.25
2J04,HDRSFLD,2016-03-30 07:31:00,150270,1,4.3,2016-03-30 08:06:00,2016-03-30 08:01:42,0,0.0526315789473684
2C74,LEEDS,2016-03-30 07:43:00,158796,1,2.26666666666667,2016-03-30 07:44:00,2016-03-30 07:41:44,0,0.2
2H46,LVRPLSH,2016-03-30 07:25:00,156472,1,-4.31666666666667,2016-03-30 08:07:19,2016-03-30 08:03:00,0,0.0625
2W10,HULL,2016-03-30 07:52:00,158794,1,-5,2016-03-30 07:57:00,2016-03-30 07:52:00,0,0.333333333333333
2O61,HDRSFLD,2016-03-30 07:35:00,142062,2,-2.8,2016-03-30 07:41:48,2016-03-30 07:38:00,0.5,0.166666666666667
2M59,HDRSFLD,2016-03-30 07:43:00,150133,2,2.7,2016-03-30 07:57:00,2016-03-30 07:53:58,0.666666666666667,0.285714285714286
2H92,MNCRPIC,2016-03-30 07:49:00,150272,1,2.33333333333333,2016-03-30 07:51:00,2016-03-30 07:48:40,0,0.111111111111111
1F05,PRST,2016-03-30 07:30:00,142060,2,-3.76666666666667,2016-03-30 07:54:26,2016-03-30 07:49:00,0.833333333333333,0.133333333333333
1U01,SOUTHPT,2016-03-30 07:19:00,150140,1,3.96666666666667,2016-03-30 07:52:00,2016-03-30 07:48:02,0,0.0769230769230769
1U01,SOUTHPT,2016-03-30 07:19:00,150138,1,4.48333333333333,2016-03-30 07:58:00,2016-03-30 07:53:06,0.416666666666666,0.0769230769230769
2K24,MNCRPIC,2016-03-30 07:38:00,150276,3,-0.0666666666666667,2016-03-30 07:49:00,2016-03-30 07:44:04,2.83333333333333,0.166666666666667
2S11,NWMILSC,2016-03-30 07:17:00,156491,2,-0.716666666666667,2016-03-30 07:51:53,2016-03-30 07:45:00,2,0.117647058823529
2V07,ILKLEY,2016-03-30 07:10:00,158796,1,-4.73333333333333,2016-03-30 07:41:44,2016-03-30 07:37:00,0,0.1
2S15,SHEFFLD,2016-03-30 07:12:00,150132,1,4.03333333333333,2016-03-30 07:55:00,2016-03-30 07:50:58,0,0.1
1L74,RTFD,2016-03-30 07:01:00,158902,2,-0.216666666666667,2016-03-30 07:57:18,2016-03-30 07:56:00,0.666666666666667,0.133333333333333
2H20,LEEDS,2016-03-30 07:49:00,150270,1,-0.7,2016-03-30 07:49:42,2016-03-30 07:49:00,0,0.111111111111111
5N74,WRGTNBQ,2016-03-30 07:35:00,150110,1,-2.13333333333333,2016-03-30 08:01:08,2016-03-30 07:59:00,0,0.1
2A92,MNCRPIC,2016-03-30 07:46:00,150205,3,-0.683333333333333,2016-03-30 07:52:21,2016-03-30 07:48:00,3.91666666666667,0.230769230769231
2F04,BUXTON,2016-03-30 06:23:00,150103,2,4.55,2016-03-30 07:48:00,2016-03-30 07:43:17,1.66666666666667,0.0555555555555556
2F75,MNCROXR,2016-03-30 07:13:00,142060,4,0.0666666666666667,2016-03-30 07:59:00,2016-03-30 07:54:00,3.125,0.222222222222222
2A92,MNCRPIC,2016-03-30 07:46:00,156491,3,-3.71666666666667,2016-03-30 07:56:23,2016-03-30 07:45:43,4,0.230769230769231
2H53,ROHL,2016-03-30 07:17:00,156491,2,2.11666666666667,2016-03-30 07:51:53,2016-03-30 07:45:43,2.08333333333333,0.117647058823529
2H27,ALDEDGE,2016-03-30 07:30:00,150276,1,3.6,2016-03-30 07:52:00,2016-03-30 07:48:24,0,0.0666666666666667
2H32,CHST,2016-03-30 06:33:00,142017,3,2.66666666666667,2016-03-30 07:44:00,2016-03-30 07:39:20,1.5,0.166666666666667
5C67,LEEDS,2016-03-30 06:13:00,150143,2,-2.23333333333333,2016-03-30 07:40:14,2016-03-30 07:36:00,2,0.222222222222222
2S11,NWMILSC,2016-03-30 07:17:00,150276,1,-4.06666666666667,2016-03-30 07:53:44,2016-03-30 07:49:00,0.666666666666666,0.0588235294117647
2W64,HDRSFLD,2016-03-30 07:51:00,158842,4,4.31666666666667,2016-03-30 08:53:00,2016-03-30 07:58:01,1.45833333333333,0.266666666666667
2L13,LEEDS,2016-03-30 07:29:00,158791,3,2.38333333333333,2016-03-30 08:52:17,2016-03-30 07:50:37,3.66666666666667,0.136363636363636
2O61,HDRSFLD,2016-03-30 07:35:00,158791,2,2.55,2016-03-30 08:00:47,2016-03-30 07:56:17,3.75,0.166666666666667
2K12,SELBY,2016-03-30 07:14:00,150270,1,1.3,2016-03-30 07:51:00,2016-03-30 07:49:42,0,0.1
2E37,RCHDALE,2016-03-30 07:26:30,155343,1,-2.96666666666667,2016-03-30 07:47:58,2016-03-30 07:45:00,0,0.0666666666666667
2K14,MNCRPIC,2016-03-30 07:46:00,156423,3,-0.116666666666667,2016-03-30 08:02:27,2016-03-30 07:59:27,1.33333333333333,0.272727272727273
2P24,LEEDS,2016-03-30 07:39:00,158796,1,-2.73333333333333,2016-03-30 07:41:44,2016-03-30 07:39:00,0,0.125
2F04,CASTLFD,2016-03-30 07:38:00,158752,1,-2.8,2016-03-30 08:02:48,2016-03-30 08:00:00,0,0.125
2K12,SELBY,2016-03-30 07:14:00,153330,1,3.78333333333333,2016-03-30 07:51:00,2016-03-30 07:47:13,0,0.1
2H17,SKPT,2016-03-30 07:06:00,150270,1,2.3,2016-03-30 07:52:00,2016-03-30 07:49:42,0,0.0625
2C50,BAROW,2016-03-30 07:13:00,153316,1,1.66666666666667,2016-03-30 08:08:00,2016-03-30 08:06:20,0,0.0833333333333333
2F93,MNCROXR,2016-03-30 07:39:00,150141,2,2.33333333333333,2016-03-30 08:07:00,2016-03-30 08:03:45,0.583333333333333,0.153846153846154
1U01,SOUTHPT,2016-03-30 07:19:00,156428,2,4.8,2016-03-30 07:59:00,2016-03-30 07:53:12,0.5,0.153846153846154
2C12,LEEDS,2016-03-30 08:01:00,158792,1,-3.81666666666667,2016-03-30 08:03:49,2016-03-30 08:00:00,0,0.333333333333333
2K12,SELBY,2016-03-30 07:14:00,158815,1,2.31666666666667,2016-03-30 07:42:00,2016-03-30 07:39:11,0.5,0.1
2P24,LEEDS,2016-03-30 07:39:00,153330,1,-3.21666666666667,2016-03-30 07:44:13,2016-03-30 07:41:00,0,0.125
2M34,LEEDS,2016-03-30 06:51:00,153332,2,2.81666666666667,2016-03-30 07:57:00,2016-03-30 07:53:16,0.583333333333333,0.1
2H53,ROHL,2016-03-30 07:17:00,156464,2,1.83333333333333,2016-03-30 07:50:00,2016-03-30 07:46:25,1.75,0.117647058823529
2F60,LVRPLSH,2016-03-30 08:00:00,150110,7,2.86666666666667,2016-03-30 08:07:00,2016-03-30 07:57:28,1.08333333333333,1
2H05,HAZL,2016-03-30 07:50:00,150228,3,0.766666666666667,2016-03-30 08:05:44,2016-03-30 07:54:24,6.20833333333333,0.375
2H75,HADFILD,2016-03-30 06:59:00,156464,1,-4.41666666666667,2016-03-30 07:44:25,2016-03-30 07:40:00,0,0.0625
2C74,MORCAME,2016-03-30 07:41:00,153352,4,-0.866666666666667,2016-03-30 07:56:02,2016-03-30 07:41:00,0.666666666666667,1
1L74,RTFD,2016-03-30 07:01:00,150115,2,0.583333333333333,2016-03-30 07:45:45,2016-03-30 07:38:35,4.54166666666667,0.133333333333333
2N55,BUXTON,2016-03-30 06:53:00,150218,3,1.33333333333333,2016-03-30 08:08:00,2016-03-30 08:05:40,1.58333333333333,0.125
2J52,CLITHRO,2016-03-30 06:45:00,150218,1,-1.16666666666667,2016-03-30 07:51:10,2016-03-30 07:50:00,0,0.1
1B07,BLCKPLN,2016-03-30 05:11:00,153301,2,-0.883333333333333,2016-03-30 07:57:23,2016-03-30 07:56:00,0.5,0.0454545454545455
2C74,LEEDS,2016-03-30 07:43:00,153330,2,-0.216666666666667,2016-03-30 07:47:13,2016-03-30 07:44:00,3,0.4
2A62,MNCRIAP,2016-03-30 07:46:00,156464,5,-0.0833333333333333,2016-03-30 07:57:00,2016-03-30 07:51:00,4,0.384615384615385
3K89,YORK,2016-03-30 07:43:00,150150,2,-3.15,2016-03-30 07:50:44,2016-03-30 07:41:00,0.416666666666667,0.5
2T87,YORK,2016-03-30 07:40:00,158790,1,-2.85,2016-03-30 08:05:51,2016-03-30 08:03:00,0,0.25
2C06,LEEDS,2016-03-30 06:31:00,150150,1,0.433333333333333,2016-03-30 07:45:00,2016-03-30 07:44:34,0,0.0476190476190476
2C08,LEEDS,2016-03-30 07:14:00,150224,2,1.75,2016-03-30 07:51:00,2016-03-30 07:48:15,1,0.133333333333333
2S13,SKPT,2016-03-30 08:00:00,158905,1,3.66666666666667,2016-03-30 07:59:00,2016-03-30 07:55:20,0,0.333333333333333
2K24,MNCRPIC,2016-03-30 07:38:00,156464,1,-4.91666666666667,2016-03-30 07:47:55,2016-03-30 07:43:00,0,0.0555555555555556
2H17,SKPT,2016-03-30 07:06:00,153330,2,4.28333333333333,2016-03-30 07:52:00,2016-03-30 07:44:13,0.5,0.125
2L09,LEEDS,2016-03-30 06:38:00,158903,2,1.91666666666667,2016-03-30 07:55:00,2016-03-30 07:51:15,1.83333333333333,0.0909090909090909
2W63,SELBY,2016-03-30 06:54:00,150268,1,4.66666666666667,2016-03-30 07:57:00,2016-03-30 07:52:20,0,0.0555555555555556
2M59,HDRSFLD,2016-03-30 07:43:00,142062,1,-2.96666666666667,2016-03-30 07:46:58,2016-03-30 07:44:00,0,0.142857142857143
2H03,HAZL,2016-03-30 07:22:00,150204,2,1.48333333333333,2016-03-30 07:48:01,2016-03-30 07:44:21,3.33333333333333,0.2
2N53,SLFDCT,2016-03-30 07:03:00,158755,3,-2.26666666666667,2016-03-30 07:59:16,2016-03-30 07:54:00,1,0.214285714285714
2W62,KKBY,2016-03-30 07:10:00,150138,1,-1.18333333333333,2016-03-30 07:49:16,2016-03-30 07:47:00,1.08333333333333,0.0555555555555556
1B11,BLCKPLN,2016-03-30 07:11:00,156441,3,1.66666666666667,2016-03-30 07:59:00,2016-03-30 07:54:50,1,0.230769230769231
2H27,ALDEDGE,2016-03-30 07:30:00,150134,1,-0.783333333333333,2016-03-30 07:45:47,2016-03-30 07:45:00,0,0.0666666666666667
2S15,COLNE,2016-03-30 07:20:00,158755,4,-1.1,2016-03-30 08:02:00,2016-03-30 07:57:00,6.41666666666667,0.2
2H33,CHST,2016-03-30 06:58:00,142017,2,-4.5,2016-03-30 07:59:30,2016-03-30 07:54:00,0.500000000000001,0.153846153846154
2S11,NWMILSC,2016-03-30 07:17:00,150205,1,-4.01666666666667,2016-03-30 07:53:41,2016-03-30 07:49:00,0.666666666666667,0.0588235294117647
1F05,PRST,2016-03-30 07:30:00,156460,2,-0.0833333333333333,2016-03-30 07:50:00,2016-03-30 07:49:00,0.5,0.133333333333333
5C67,LEEDS,2016-03-30 06:13:00,150137,2,-2.23333333333333,2016-03-30 07:40:14,2016-03-30 07:36:00,2,0.222222222222222
2C15,BRDLNGT,2016-03-30 06:44:00,158851,1,1.9,2016-03-30 07:41:00,2016-03-30 07:37:36,1.5,0.142857142857143
2H27,ALDEDGE,2016-03-30 07:30:00,150205,1,3.48333333333333,2016-03-30 07:52:00,2016-03-30 07:48:31,0,0.0666666666666667
5F62,KNTNGLY,2016-03-30 07:37:00,142079,1,2.36666666666667,2016-03-30 07:40:00,2016-03-30 07:37:38,0,0.5
1F05,PRST,2016-03-30 07:30:00,142003,2,-3.35,2016-03-30 07:54:31,2016-03-30 07:49:00,1.08333333333333,0.133333333333333
2H27,ALDEDGE,2016-03-30 07:30:00,156491,2,-1.05,2016-03-30 07:56:23,2016-03-30 07:52:00,3.33333333333333,0.133333333333333
2H60,MNCRPIC,2016-03-30 07:23:00,142052,3,-3.01666666666667,2016-03-30 07:47:01,2016-03-30 07:43:00,1,0.1875
1B11,BLCKPLN,2016-03-30 07:11:00,150210,3,1.73333333333333,2016-03-30 07:59:00,2016-03-30 07:54:46,1,0.230769230769231
2H48,LVRPLSH,2016-03-30 07:45:00,150110,1,4.86666666666667,2016-03-30 07:45:00,2016-03-30 07:40:08,0,0.1
2J04,HDRSFLD,2016-03-30 07:31:00,158752,2,0.616666666666667,2016-03-30 08:08:00,2016-03-30 08:05:48,1.58333333333333,0.105263157894737
2H87,MNCRPIC,2016-03-30 07:46:00,150205,1,-2.68333333333333,2016-03-30 07:50:41,2016-03-30 07:48:00,0,0.0833333333333333
2A92,MNCRPIC,2016-03-30 07:46:00,150276,3,-0.566666666666667,2016-03-30 07:52:24,2016-03-30 07:48:00,4,0.230769230769231
1B10,YORK,2016-03-30 06:20:00,153332,1,0.316666666666667,2016-03-30 08:06:00,2016-03-30 08:05:36,0.0833333333333334,0.04
2F77,MNCROXR,2016-03-30 07:50:00,156426,1,3.33333333333333,2016-03-30 07:59:00,2016-03-30 07:55:25,0.25,0.2
2F56,LVRPLSH,2016-03-30 07:00:00,150140,1,-1.11666666666667,2016-03-30 07:48:02,2016-03-30 07:44:12,1.91666666666667,0.0434782608695652
2F93,MNCROXR,2016-03-30 07:39:00,142009,2,3.98333333333333,2016-03-30 07:52:00,2016-03-30 07:47:01,0.5,0.153846153846154
2H05,HAZL,2016-03-30 07:50:00,150134,3,-0.116666666666667,2016-03-30 08:05:47,2016-03-30 07:54:27,5.58333333333333,0.375
1B12,YORK,2016-03-30 07:18:00,158859,1,-4.15,2016-03-30 08:03:09,2016-03-30 07:59:00,0,0.0588235294117647
2P24,LEEDS,2016-03-30 07:39:00,150116,1,3.3,2016-03-30 07:39:00,2016-03-30 07:35:42,0,0.125
2F77,MNCROXR,2016-03-30 07:50:00,150135,2,-2.35,2016-03-30 08:06:51,2016-03-30 08:04:00,0.5,0.4
1J22,BRDLNGT,2016-03-30 07:12:00,158855,1,-3.06666666666667,2016-03-30 08:06:04,2016-03-30 08:03:00,0,0.2
2A00,SOUTHPT,2016-03-30 06:21:00,150272,3,-2.66666666666667,2016-03-30 07:48:40,2016-03-30 07:44:00,3.33333333333333,0.115384615384615
1B08,LEEDS,2016-03-30 05:57:00,158755,4,-3.76666666666667,2016-03-30 07:42:36,2016-03-30 07:38:00,2.41666666666667,0.114285714285714
2W60,HDRSFLD,2016-03-30 07:00:00,155345,2,0.666666666666667,2016-03-30 08:03:00,2016-03-30 08:01:15,1.08333333333333,0.133333333333333
2U13,HBDNBDG,2016-03-30 07:39:00,158901,1,-2.46666666666667,2016-03-30 07:52:28,2016-03-30 07:50:00,0,0.0909090909090909
2K05,LEEDS,2016-03-30 07:52:00,158752,2,2.53333333333333,2016-03-30 07:59:38,2016-03-30 07:55:08,3.75,0.333333333333333
1J01,SOUTHPT,2016-03-30 06:52:00,150138,2,1.56666666666667,2016-03-30 07:44:00,2016-03-30 07:40:26,1,0.125
2H07,BUXTON,2016-03-30 07:24:00,156491,1,-0.55,2016-03-30 08:07:53,2016-03-30 08:07:00,0.333333333333333,0.142857142857143
2C74,LEEDS,2016-03-30 07:43:00,158791,1,3.38333333333333,2016-03-30 07:44:00,2016-03-30 07:40:37,0,0.2
2S12,MNCRPIC,2016-03-30 07:54:00,156491,2,2.2,2016-03-30 07:56:00,2016-03-30 07:51:53,0.0833333333333335,0.285714285714286
2N93,BOLTON,2016-03-30 07:41:00,156461,2,3.88333333333333,2016-03-30 08:03:00,2016-03-30 07:58:02,0.666666666666667,0.153846153846154
2K05,LEEDS,2016-03-30 07:52:00,158753,2,-0.183333333333333,2016-03-30 08:07:31,2016-03-30 08:01:51,4.33333333333333,0.333333333333333
2V07,ILKLEY,2016-03-30 07:10:00,158791,1,-3.61666666666667,2016-03-30 07:40:37,2016-03-30 07:37:00,0,0.1
2L12,WORKSOP,2016-03-30 06:30:00,158791,1,-4.28333333333333,2016-03-30 07:56:17,2016-03-30 07:52:00,0,0.0384615384615385
