headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
1Y82,YORK,2015-03-17 10:03:00,82205,3,-0.0166666666666667,2015-03-17 10:55:00,2015-03-17 10:51:00,2.25,0.2
1D08,KNGX,2015-03-17 09:35:00,40711,2,-3.23333333333333,2015-03-17 10:44:44,2015-03-17 10:41:00,0.5,0.0869565217391304
1D07,KNGX,2015-03-17 09:03:00,82216,1,3.5,2015-03-17 10:48:00,2015-03-17 10:44:30,0,0.032258064516129
1S10,KNGX,2015-03-17 09:30:00,40711,1,-0.366666666666667,2015-03-17 10:39:22,2015-03-17 10:39:00,0,0.0416666666666667
1N81,KNGX,2015-03-17 09:08:00,82207,2,-2.91666666666667,2015-03-17 10:51:25,2015-03-17 10:48:00,0.5,0.0689655172413793
1E03,EDINBUR,2015-03-17 06:26:00,82214,2,0.608333333333333,2015-03-17 10:43:00,2015-03-17 10:41:04,1.325,0.0350877192982456
1N08,KNGX,2015-03-17 08:30:00,40748,1,-4.26666666666667,2015-03-17 10:48:16,2015-03-17 10:44:00,0,0.027027027027027
1A19,LEEDS,2015-03-17 09:16:00,40742,1,-4.45,2015-03-17 10:42:27,2015-03-17 10:38:00,0,0.037037037037037
1N81,KNGX,2015-03-17 09:08:00,82216,1,3.61666666666667,2015-03-17 10:59:00,2015-03-17 10:55:23,0,0.0344827586206897
1E06,GLGC,2015-03-17 06:50:00,82208,1,-1.13333333333333,2015-03-17 10:37:08,2015-03-17 10:36:00,0,0.0227272727272727
1N12,KNGX,2015-03-17 10:30:00,82202,1,-2.45,2015-03-17 10:38:27,2015-03-17 10:36:00,0,0.0909090909090909
1N12,KNGX,2015-03-17 10:30:00,82225,1,0.525,2015-03-17 10:36:00,2015-03-17 10:35:18,0.175,0.0909090909090909
1S10,KNGX,2015-03-17 09:30:00,82207,2,-0.116666666666667,2015-03-17 10:56:00,2015-03-17 10:47:00,4.7,0.0833333333333333
1E04,EDINBUR,2015-03-17 06:55:00,40742,1,3.55,2015-03-17 10:46:00,2015-03-17 10:42:27,0,0.0196078431372549
1A20,LEEDS,2015-03-17 09:45:00,40742,1,-2.38333333333333,2015-03-17 10:54:23,2015-03-17 10:52:00,0,0.05
1A18,LEEDS,2015-03-17 08:45:00,82225,1,0.333333333333333,2015-03-17 10:51:00,2015-03-17 10:46:32,2.56666666666667,0.0294117647058824
1D09,KNGX,2015-03-17 10:03:00,82215,1,-2.3,2015-03-17 10:43:18,2015-03-17 10:41:00,0,0.0588235294117647
1A18,LEEDS,2015-03-17 08:45:00,82213,1,-4.7,2015-03-17 11:00:42,2015-03-17 10:56:00,0,0.0294117647058824
1E10,EDINBUR,2015-03-17 10:00:00,82231,2,0.508333333333333,2015-03-17 10:54:00,2015-03-17 10:49:15,4.24166666666667,0.181818181818182
1D10,KNGX,2015-03-17 10:35:00,82202,1,3.55,2015-03-17 10:42:00,2015-03-17 10:38:27,0,0.1
1A19,LEEDS,2015-03-17 09:16:00,82209,1,0.8,2015-03-17 10:48:00,2015-03-17 10:47:12,0,0.037037037037037
1D10,KNGX,2015-03-17 10:35:00,82215,1,-0.616666666666667,2015-03-17 11:01:37,2015-03-17 11:01:00,0,0.1
1N12,KNGX,2015-03-17 10:30:00,82230,1,2.61666666666667,2015-03-17 10:40:00,2015-03-17 10:37:23,0,0.0909090909090909
1A20,LEEDS,2015-03-17 09:45:00,82203,2,-0.583333333333333,2015-03-17 10:44:11,2015-03-17 10:39:59,3.6,0.1
1B82,KNGX,2015-03-17 10:08:00,40711,2,1.8,2015-03-17 11:02:00,2015-03-17 10:59:42,0.5,0.133333333333333
1S06,KNGX,2015-03-17 07:30:00,82227,1,0.283333333333333,2015-03-17 10:37:00,2015-03-17 10:36:43,0,0.0208333333333333
1A22,LEEDS,2015-03-17 10:15:00,82222,1,-4.56666666666667,2015-03-17 10:48:34,2015-03-17 10:44:00,0,0.0833333333333333
1S05,KNGX,2015-03-17 07:00:00,40740,1,2.5,2015-03-17 10:53:00,2015-03-17 10:50:30,0,0.0185185185185185
1E03,EDINBUR,2015-03-17 06:26:00,82225,1,-4.53333333333333,2015-03-17 10:46:32,2015-03-17 10:42:00,0,0.0175438596491228
1D09,KNGX,2015-03-17 10:03:00,40711,2,-1.275,2015-03-17 10:58:02,2015-03-17 10:54:00,2.75833333333333,0.117647058823529
1D10,KNGX,2015-03-17 10:35:00,82211,1,2.58333333333333,2015-03-17 10:47:00,2015-03-17 10:44:25,0,0.1
1D07,KNGX,2015-03-17 09:03:00,40737,2,3.61666666666667,2015-03-17 11:03:00,2015-03-17 10:57:04,1.15833333333333,0.0645161290322581
1E02,EDINBUR,2015-03-17 05:48:00,82214,2,0.208333333333333,2015-03-17 10:39:03,2015-03-17 10:35:32,3.25833333333333,0.0317460317460317
1N81,KNGX,2015-03-17 09:08:00,40711,3,-0.866666666666667,2015-03-17 10:37:00,2015-03-17 10:33:00,2.20833333333333,0.103448275862069
1D08,KNGX,2015-03-17 09:35:00,82207,2,-0.633333333333333,2015-03-17 10:53:27,2015-03-17 10:51:00,1.81666666666667,0.0869565217391304
1S09,KNGX,2015-03-17 09:00:00,40748,3,-1.31666666666667,2015-03-17 10:57:00,2015-03-17 10:52:00,3.88333333333333,0.09375
1S11,KNGX,2015-03-17 10:00:00,82215,1,3.05,2015-03-17 10:42:00,2015-03-17 10:38:57,0,0.0555555555555556
1S10,KNGX,2015-03-17 09:30:00,82200,3,2.75,2015-03-17 10:45:00,2015-03-17 10:39:00,4.5,0.125
1A18,LEEDS,2015-03-17 08:45:00,82202,1,-2.11666666666667,2015-03-17 10:51:35,2015-03-17 10:47:50,1.875,0.0294117647058824
1D10,KNGX,2015-03-17 10:35:00,82225,1,-4.53333333333333,2015-03-17 10:46:32,2015-03-17 10:42:00,0,0.1
1S07,KNGX,2015-03-17 08:00:00,82212,2,-0.341666666666667,2015-03-17 10:55:34,2015-03-17 10:52:00,3.225,0.0454545454545455
1A18,LEEDS,2015-03-17 08:45:00,82214,1,-3.25,2015-03-17 10:47:15,2015-03-17 10:44:00,0,0.0294117647058824
1S07,KNGX,2015-03-17 08:00:00,82217,1,-2.96666666666667,2015-03-17 10:40:28,2015-03-17 10:36:00,1.5,0.0227272727272727
1A19,LEEDS,2015-03-17 09:16:00,82214,1,-0.333333333333333,2015-03-17 11:01:20,2015-03-17 11:01:00,0,0.037037037037037
1E05,EDINBUR,2015-03-17 07:30:00,82205,1,1.675,2015-03-17 10:44:00,2015-03-17 10:41:40,0.658333333333333,0.0217391304347826
1E05,EDINBUR,2015-03-17 07:30:00,82203,1,-0.983333333333333,2015-03-17 10:39:59,2015-03-17 10:39:00,0,0.0217391304347826
1S11,KNGX,2015-03-17 10:00:00,82206,2,-1.66666666666667,2015-03-17 10:46:25,2015-03-17 10:42:00,2.75,0.111111111111111
1Y27,NWCSTLE,2015-03-17 10:25:00,82204,2,0.516666666666667,2015-03-17 10:39:00,2015-03-17 10:36:00,1.5,0.222222222222222
1B82,KNGX,2015-03-17 10:08:00,82215,1,-1.53333333333333,2015-03-17 10:48:32,2015-03-17 10:47:00,0,0.0666666666666667
1E07,EDINBUR,2015-03-17 08:30:00,82226,1,3.15,2015-03-17 10:48:00,2015-03-17 10:44:51,0,0.032258064516129
1A25,LEEDS,2015-03-17 10:45:00,82223,3,1.08333333333333,2015-03-17 10:48:00,2015-03-17 10:45:32,1.93333333333333,0.5
1E03,EDINBUR,2015-03-17 06:26:00,82229,1,-3.78333333333333,2015-03-17 10:40:47,2015-03-17 10:37:00,0,0.0175438596491228
1A18,LEEDS,2015-03-17 08:45:00,82229,2,-0.691666666666666,2015-03-17 10:44:36,2015-03-17 10:40:00,3.90833333333333,0.0588235294117647
1A20,LEEDS,2015-03-17 09:45:00,40702,2,3.20833333333333,2015-03-17 10:40:00,2015-03-17 10:35:55,0.875,0.1
1N12,KNGX,2015-03-17 10:30:00,82215,1,0.0666666666666667,2015-03-17 10:56:00,2015-03-17 10:55:56,0,0.0909090909090909
1A15,HAGT,2015-03-17 07:34:00,82214,1,-3.53333333333333,2015-03-17 10:35:32,2015-03-17 10:32:00,0,0.025
1A20,LEEDS,2015-03-17 09:45:00,40708,1,1.06666666666667,2015-03-17 10:59:00,2015-03-17 10:57:56,0,0.05
1Y82,YORK,2015-03-17 10:03:00,82203,1,4.28333333333333,2015-03-17 10:51:00,2015-03-17 10:46:43,0,0.0666666666666667
1E04,EDINBUR,2015-03-17 06:55:00,40708,2,-0.783333333333333,2015-03-17 10:51:47,2015-03-17 10:46:00,2.5,0.0392156862745098
1N81,KNGX,2015-03-17 09:08:00,82200,1,-2.48333333333333,2015-03-17 10:39:29,2015-03-17 10:37:00,0,0.0344827586206897
1D06,KNGX,2015-03-17 08:35:00,40737,2,-1.23333333333333,2015-03-17 10:47:38,2015-03-17 10:45:00,1.4,0.0571428571428571
1E05,EDINBUR,2015-03-17 07:30:00,82200,8,-4.25,2015-03-17 10:59:39,2015-03-17 10:16:00,1.33333333333333,0.173913043478261
1D09,KNGX,2015-03-17 10:03:00,40742,12,1.81666666666667,2015-03-17 10:46:00,2015-03-17 10:00:36,0.654166666666667,0.705882352941177
1E02,EDINBUR,2015-03-17 05:48:00,82229,2,0.975,2015-03-17 10:36:00,2015-03-17 10:32:31,2.50833333333333,0.0317460317460317
1E05,EDINBUR,2015-03-17 07:30:00,40702,2,-0.916666666666667,2015-03-17 10:36:40,2015-03-17 10:34:06,1.28333333333333,0.0434782608695652
1S11,KNGX,2015-03-17 10:00:00,40708,11,-3.18333333333333,2015-03-17 10:41:23,2015-03-17 10:01:00,0.525,0.611111111111111
1A20,LEEDS,2015-03-17 09:45:00,40711,11,3.26666666666667,2015-03-17 10:59:00,2015-03-17 10:15:00,0.916666666666667,0.55
1N12,KNGX,2015-03-17 10:30:00,82219,2,2.05833333333333,2015-03-17 10:36:00,2015-03-17 10:32:07,1.825,0.181818181818182
1E02,EDINBUR,2015-03-17 05:48:00,82225,1,1.775,2015-03-17 10:35:39,2015-03-17 10:27:23,5.26666666666667,0.0158730158730159
1N83,KNGX,2015-03-17 11:08:00,40711,2,1.175,2015-03-17 11:27:00,2015-03-17 11:23:42,2.125,0.181818181818182
1S10,KNGX,2015-03-17 09:30:00,40737,1,-4.83333333333333,2015-03-17 11:14:50,2015-03-17 11:10:00,0,0.032258064516129
1A22,LEEDS,2015-03-17 10:15:00,82209,2,-2.91666666666667,2015-03-17 11:25:18,2015-03-17 11:21:00,1.26666666666667,0.105263157894737
1E04,EDINBUR,2015-03-17 06:55:00,82225,1,1.81666666666667,2015-03-17 11:35:00,2015-03-17 11:33:11,0,0.0172413793103448
1Y82,YORK,2015-03-17 10:03:00,82229,1,-2.61666666666667,2015-03-17 11:23:37,2015-03-17 11:21:00,0,0.0476190476190476
1E05,EDINBUR,2015-03-17 07:30:00,82201,1,4.5,2015-03-17 11:28:00,2015-03-17 11:23:30,0,0.0188679245283019
1B82,KNGX,2015-03-17 10:08:00,82207,1,1.85,2015-03-17 11:16:00,2015-03-17 11:14:09,0,0.0454545454545455
1E04,EDINBUR,2015-03-17 06:55:00,82213,1,-1.65,2015-03-17 11:19:39,2015-03-17 11:18:00,0,0.0172413793103448
1E05,EDINBUR,2015-03-17 07:30:00,82229,2,0.433333333333334,2015-03-17 11:08:00,2015-03-17 11:03:21,4.21666666666667,0.0377358490566038
1N81,KNGX,2015-03-17 09:08:00,40748,1,2.8,2015-03-17 11:14:00,2015-03-17 11:11:12,0,0.0294117647058824
1N83,KNGX,2015-03-17 11:08:00,82210,1,2.31666666666667,2015-03-17 11:14:00,2015-03-17 11:11:04,0.616666666666666,0.0909090909090909
1A19,LEEDS,2015-03-17 09:16:00,82225,1,-2.84166666666667,2015-03-17 11:24:34,2015-03-17 11:20:00,1.725,0.0294117647058824
1Y82,YORK,2015-03-17 10:03:00,40708,1,-2.01666666666667,2015-03-17 11:10:01,2015-03-17 11:08:00,0,0.0476190476190476
1A22,LEEDS,2015-03-17 10:15:00,40742,1,3.71666666666667,2015-03-17 11:11:00,2015-03-17 11:07:17,0,0.0526315789473684
1A20,LEEDS,2015-03-17 09:45:00,82209,2,4.35,2015-03-17 11:08:00,2015-03-17 11:01:39,1,0.0740740740740741
1D08,KNGX,2015-03-17 09:35:00,40748,2,-4.13333333333333,2015-03-17 11:17:38,2015-03-17 11:13:00,0.5,0.0645161290322581
1N12,KNGX,2015-03-17 10:30:00,82200,1,4.13333333333333,2015-03-17 11:14:00,2015-03-17 11:09:52,0,0.0555555555555556
1A22,LEEDS,2015-03-17 10:15:00,82229,1,-3.6,2015-03-17 11:30:36,2015-03-17 11:27:00,0,0.0526315789473684
1D11,KNGX,2015-03-17 11:05:00,82201,4,-4.49166666666667,2015-03-17 11:23:30,2015-03-17 11:06:00,0.225000000000001,0.4
1Y82,YORK,2015-03-17 10:03:00,82209,1,-3.95,2015-03-17 11:16:57,2015-03-17 11:13:00,0,0.0476190476190476
1E09,EDINBUR,2015-03-17 09:30:00,82220,2,3.35,2015-03-17 11:28:00,2015-03-17 11:21:21,1.65,0.0909090909090909
1N83,KNGX,2015-03-17 11:08:00,82200,1,-0.35,2015-03-17 11:33:21,2015-03-17 11:33:00,0,0.0909090909090909
1S11,KNGX,2015-03-17 10:00:00,40737,1,2.38333333333333,2015-03-17 11:24:00,2015-03-17 11:21:37,0,0.0416666666666667
1D11,KNGX,2015-03-17 11:05:00,82215,1,-0.433333333333333,2015-03-17 11:15:26,2015-03-17 11:15:00,0,0.1
1D12,KNGX,2015-03-17 11:35:00,40704,2,1.09166666666667,2015-03-17 11:36:00,2015-03-17 11:33:39,1.25833333333333,0.2
1S10,KNGX,2015-03-17 09:30:00,82217,2,0.458333333333333,2015-03-17 11:37:06,2015-03-17 11:28:59,1.55833333333333,0.0540540540540541
1E06,GLGC,2015-03-17 06:50:00,82203,2,1.03333333333333,2015-03-17 11:38:00,2015-03-17 11:31:30,2.73333333333333,0.0350877192982456
1N12,KNGX,2015-03-17 10:30:00,82214,5,-4.75,2015-03-17 12:14:56,2015-03-17 11:23:00,1.1,0.15625
1A25,LEEDS,2015-03-17 10:45:00,40748,15,2.03333333333333,2015-03-17 12:55:00,2015-03-17 11:15:00,1.99166666666667,0.428571428571429
1A25,LEEDS,2015-03-17 10:45:00,82205,2,1.34166666666667,2015-03-17 11:17:00,2015-03-17 11:13:40,1.00833333333333,0.142857142857143
1S07,KNGX,2015-03-17 08:00:00,40720,1,0.933333333333333,2015-03-17 11:25:00,2015-03-17 11:24:04,0,0.0212765957446809
1A20,LEEDS,2015-03-17 09:45:00,82214,1,-3.26666666666667,2015-03-17 11:18:16,2015-03-17 11:15:00,0,0.037037037037037
1S03,LEEDS,2015-03-17 07:10:00,40735,1,3.33333333333333,2015-03-17 11:28:00,2015-03-17 11:24:40,0,0.0172413793103448
1N12,KNGX,2015-03-17 10:30:00,40711,1,4.48333333333333,2015-03-17 11:08:00,2015-03-17 11:03:31,0,0.0555555555555556
1E07,EDINBUR,2015-03-17 08:30:00,82203,1,-0.4,2015-03-17 11:15:24,2015-03-17 11:15:00,0,0.027027027027027
1A26,LEEDS,2015-03-17 11:15:00,82205,2,-1.71666666666667,2015-03-17 11:34:07,2015-03-17 11:30:00,1.8,0.4
1E07,EDINBUR,2015-03-17 08:30:00,82205,1,2.34166666666667,2015-03-17 11:17:00,2015-03-17 11:13:40,0.991666666666666,0.027027027027027
1E06,GLGC,2015-03-17 06:50:00,82220,1,-0.65,2015-03-17 11:12:39,2015-03-17 11:12:00,0,0.0204081632653061
1S11,KNGX,2015-03-17 10:00:00,82216,1,-3.86666666666667,2015-03-17 11:11:52,2015-03-17 11:08:00,0,0.0416666666666667
1N12,KNGX,2015-03-17 10:30:00,82207,2,-1.46666666666667,2015-03-17 11:24:32,2015-03-17 11:20:00,3.06666666666667,0.111111111111111
1B82,KNGX,2015-03-17 10:08:00,82200,2,-0.641666666666667,2015-03-17 11:06:38,2015-03-17 11:02:00,3.99166666666667,0.0909090909090909
1E07,EDINBUR,2015-03-17 08:30:00,40702,1,-3.53333333333333,2015-03-17 11:14:32,2015-03-17 11:11:00,0,0.027027027027027
1A22,LEEDS,2015-03-17 10:15:00,40708,1,-0.2,2015-03-17 11:15:12,2015-03-17 11:15:00,0,0.0526315789473684
1E04,EDINBUR,2015-03-17 06:55:00,82214,1,2.73333333333333,2015-03-17 11:10:00,2015-03-17 11:07:16,0,0.0172413793103448
1A19,LEEDS,2015-03-17 09:16:00,82211,1,-4.95,2015-03-17 11:30:57,2015-03-17 11:26:00,0,0.0294117647058824
1E07,EDINBUR,2015-03-17 08:30:00,40708,1,-2.71666666666667,2015-03-17 11:28:43,2015-03-17 11:26:00,0,0.027027027027027
1D10,KNGX,2015-03-17 10:35:00,82207,2,-2.59166666666667,2015-03-17 11:27:39,2015-03-17 11:23:00,2.05833333333333,0.117647058823529
1Y82,YORK,2015-03-17 10:03:00,82214,2,4.06666666666667,2015-03-17 11:28:00,2015-03-17 11:23:26,0.5,0.0952380952380952
1N08,KNGX,2015-03-17 08:30:00,82217,2,-0.0166666666666667,2015-03-17 11:09:00,2015-03-17 11:07:00,1,0.0454545454545455
1S13,KNGX,2015-03-17 11:00:00,82200,1,-0.533333333333333,2015-03-17 11:27:32,2015-03-17 11:27:00,0,0.0909090909090909
1E05,EDINBUR,2015-03-17 07:30:00,82213,2,1.30833333333333,2015-03-17 11:23:00,2015-03-17 11:19:39,2.04166666666667,0.0377358490566038
1D08,KNGX,2015-03-17 09:35:00,40737,2,-2.88333333333333,2015-03-17 11:17:56,2015-03-17 11:13:00,2.6,0.0645161290322581
1D11,KNGX,2015-03-17 11:05:00,40704,1,3.81666666666667,2015-03-17 11:11:00,2015-03-17 11:07:11,0,0.1
1S09,KNGX,2015-03-17 09:00:00,82217,1,3.76666666666667,2015-03-17 11:12:00,2015-03-17 11:08:14,0,0.0263157894736842
1Y27,NWCSTLE,2015-03-17 10:25:00,82220,2,-4.15,2015-03-17 11:12:39,2015-03-17 11:08:00,0.5,0.125
1D11,KNGX,2015-03-17 11:05:00,82200,1,3.46666666666667,2015-03-17 11:31:00,2015-03-17 11:27:32,0,0.1
1S09,KNGX,2015-03-17 09:00:00,82212,1,-3.18333333333333,2015-03-17 11:26:11,2015-03-17 11:23:00,0,0.0263157894736842
1D11,KNGX,2015-03-17 11:05:00,82206,2,1.775,2015-03-17 11:23:00,2015-03-17 11:18:11,3.04166666666667,0.2
1S11,KNGX,2015-03-17 10:00:00,40748,1,4.3,2015-03-17 11:24:00,2015-03-17 11:19:42,0,0.0416666666666667
1A20,LEEDS,2015-03-17 09:45:00,82213,1,-0.483333333333333,2015-03-17 11:27:29,2015-03-17 11:27:00,0,0.037037037037037
1B82,KNGX,2015-03-17 10:08:00,82216,2,1.1,2015-03-17 11:24:00,2015-03-17 11:21:40,0.966666666666667,0.0909090909090909
1S13,KNGX,2015-03-17 11:00:00,82210,1,2.16666666666667,2015-03-17 11:06:00,2015-03-17 11:02:17,2.325,0.0909090909090909
1N81,KNGX,2015-03-17 09:08:00,82217,1,-0.983333333333333,2015-03-17 11:28:59,2015-03-17 11:28:00,0,0.0294117647058824
1D11,KNGX,2015-03-17 11:05:00,82210,1,-0.683333333333333,2015-03-17 11:12:18,2015-03-17 11:11:00,0.616666666666667,0.1
1S13,KNGX,2015-03-17 11:00:00,82225,1,-0.833333333333333,2015-03-17 11:07:30,2015-03-17 11:06:00,0.666666666666667,0.0909090909090909
1D09,KNGX,2015-03-17 10:03:00,82207,1,1.325,2015-03-17 11:09:20,2015-03-17 11:06:01,1.65833333333333,0.0434782608695652
1S10,KNGX,2015-03-17 09:30:00,82205,1,-3.66666666666667,2015-03-17 11:13:40,2015-03-17 11:10:00,0,0.032258064516129
1E09,EDINBUR,2015-03-17 09:30:00,82226,2,-3.35,2015-03-17 11:19:55,2015-03-17 11:15:00,1.56666666666667,0.0909090909090909
1D09,KNGX,2015-03-17 10:03:00,82216,2,2.09166666666667,2015-03-17 11:17:00,2015-03-17 11:12:29,2.425,0.0869565217391304
1N83,KNGX,2015-03-17 11:08:00,82206,2,-0.466666666666667,2015-03-17 11:26:40,2015-03-17 11:22:16,3.2,0.181818181818182
1D11,KNGX,2015-03-17 11:05:00,82225,1,4.16666666666667,2015-03-17 11:11:00,2015-03-17 11:06:10,0.666666666666667,0.1
1D11,KNGX,2015-03-17 11:05:00,40711,3,-0.7,2015-03-17 11:25:57,2015-03-17 11:21:00,4.28333333333333,0.3
1S05,KNGX,2015-03-17 07:00:00,40705,1,4.58333333333333,2015-03-17 11:21:00,2015-03-17 11:16:25,0,0.0169491525423729
1S09,KNGX,2015-03-17 09:00:00,82227,1,-1.23333333333333,2015-03-17 11:13:14,2015-03-17 11:12:00,0,0.0263157894736842
1A19,LEEDS,2015-03-17 09:16:00,82213,2,-0.708333333333333,2015-03-17 11:15:55,2015-03-17 11:11:00,4.20833333333333,0.0588235294117647
1D10,KNGX,2015-03-17 10:35:00,82206,1,-3.25,2015-03-17 11:10:15,2015-03-17 11:07:00,0,0.0588235294117647
1A25,LEEDS,2015-03-17 10:45:00,40708,1,0.283333333333333,2015-03-17 11:29:00,2015-03-17 11:28:43,0,0.0714285714285714
1S13,KNGX,2015-03-17 11:00:00,40711,2,-2.54166666666667,2015-03-17 11:23:42,2015-03-17 11:19:00,2.15833333333333,0.181818181818182
1D10,KNGX,2015-03-17 10:35:00,82200,1,4.33333333333333,2015-03-17 11:19:00,2015-03-17 11:14:40,0,0.0588235294117647
1D07,KNGX,2015-03-17 09:03:00,82223,2,-2.79166666666667,2015-03-17 11:18:07,2015-03-17 11:14:00,1.325,0.0588235294117647
1S10,KNGX,2015-03-17 09:30:00,40748,1,-0.383333333333333,2015-03-17 11:15:23,2015-03-17 11:15:00,0,0.032258064516129
1S13,KNGX,2015-03-17 11:00:00,82206,1,0.816666666666667,2015-03-17 11:19:00,2015-03-17 11:18:11,0,0.0909090909090909
1A19,LEEDS,2015-03-17 09:16:00,82201,1,4.9,2015-03-17 11:20:00,2015-03-17 11:15:06,0,0.0294117647058824
1E11,ABRDEEN,2015-03-17 07:52:00,82204,1,-3.25,2015-03-17 11:26:15,2015-03-17 11:23:00,0,0.0222222222222222
1D09,KNGX,2015-03-17 10:03:00,40737,1,-1.88333333333333,2015-03-17 11:29:53,2015-03-17 11:28:00,0,0.0434782608695652
1A25,LEEDS,2015-03-17 10:45:00,82203,1,3.36666666666667,2015-03-17 11:15:00,2015-03-17 11:11:38,0,0.0714285714285714
1S06,KNGX,2015-03-17 07:30:00,40720,1,-3.06666666666667,2015-03-17 11:24:04,2015-03-17 11:21:00,0,0.0188679245283019
1E11,ABRDEEN,2015-03-17 07:52:00,82208,1,1.5,2015-03-17 11:23:00,2015-03-17 11:21:30,0,0.0222222222222222
1N83,KNGX,2015-03-17 11:08:00,40704,1,-1.6,2015-03-17 11:14:36,2015-03-17 11:13:00,0,0.0909090909090909
1N08,KNGX,2015-03-17 08:30:00,82227,2,0.0249999999999999,2015-03-17 11:13:14,2015-03-17 11:02:43,4.25833333333333,0.0454545454545455
1E10,EDINBUR,2015-03-17 10:00:00,82204,1,3.4,2015-03-17 11:20:00,2015-03-17 11:16:36,0,0.0666666666666667
1A26,LEEDS,2015-03-17 11:15:00,82222,3,3.4,2015-03-17 11:19:00,2015-03-17 11:14:02,2.90833333333333,0.6
1A25,LEEDS,2015-03-17 10:45:00,40742,2,-4.30833333333333,2015-03-17 11:25:27,2015-03-17 11:21:00,0.141666666666667,0.142857142857143
1E04,EDINBUR,2015-03-17 06:55:00,82201,1,2.5,2015-03-17 11:26:00,2015-03-17 11:23:30,0,0.0172413793103448
1S13,KNGX,2015-03-17 11:00:00,40704,1,-1.18333333333333,2015-03-17 11:07:11,2015-03-17 11:06:00,0,0.0909090909090909
1S15,KNGX,2015-03-17 11:30:00,40704,1,-0.3,2015-03-17 11:33:39,2015-03-17 11:28:57,2.35,0.333333333333333
1N08,KNGX,2015-03-17 08:30:00,82212,2,2.4,2015-03-17 11:19:00,2015-03-17 11:15:23,1.21666666666667,0.0454545454545455
1D09,KNGX,2015-03-17 10:03:00,40748,1,1.23333333333333,2015-03-17 11:28:00,2015-03-17 11:26:46,0,0.0434782608695652
1S13,KNGX,2015-03-17 11:00:00,82215,2,-0.391666666666667,2015-03-17 11:15:26,2015-03-17 11:11:00,4.04166666666667,0.181818181818182
1Y27,NWCSTLE,2015-03-17 10:25:00,40702,2,1.03333333333333,2015-03-17 11:32:00,2015-03-17 11:28:00,2,0.125
1S15,KNGX,2015-03-17 11:30:00,82215,1,2.3,2015-03-17 11:29:00,2015-03-17 11:26:42,0,0.333333333333333
1A20,LEEDS,2015-03-17 09:45:00,82201,2,1.875,2015-03-17 11:35:00,2015-03-17 11:30:16,2.85833333333333,0.0740740740740741
1N83,KNGX,2015-03-17 11:08:00,82215,1,3.56666666666667,2015-03-17 11:19:00,2015-03-17 11:15:26,0,0.0909090909090909
1S10,KNGX,2015-03-17 09:30:00,40702,9,4.00833333333333,2015-03-17 11:31:00,2015-03-17 10:30:08,1.54583333333333,0.290322580645161
1N81,KNGX,2015-03-17 09:08:00,82203,4,-4.34166666666667,2015-03-17 11:31:30,2015-03-17 10:59:00,1.03333333333333,0.117647058823529
1D10,KNGX,2015-03-17 10:35:00,40748,1,-4.51666666666667,2015-03-17 11:46:31,2015-03-17 11:42:00,0,0.0434782608695652
1E07,EDINBUR,2015-03-17 08:30:00,82209,1,0.5,2015-03-17 11:37:00,2015-03-17 11:36:30,0,0.0227272727272727
1S16,KNGX,2015-03-17 12:00:00,82200,2,2.96666666666667,2015-03-17 12:01:00,2015-03-17 11:56:33,1.48333333333333,0.5
1S11,KNGX,2015-03-17 10:00:00,82217,2,0.883333333333334,2015-03-17 11:42:00,2015-03-17 11:37:06,4.01666666666667,0.0645161290322581
1D11,KNGX,2015-03-17 11:05:00,82216,1,-0.916666666666667,2015-03-17 11:43:55,2015-03-17 11:43:00,0,0.0625
1N12,KNGX,2015-03-17 10:30:00,40737,2,-0.133333333333333,2015-03-17 11:43:24,2015-03-17 11:39:52,3.26666666666667,0.0833333333333333
1D11,KNGX,2015-03-17 11:05:00,40737,1,-1.35,2015-03-17 12:00:21,2015-03-17 11:59:00,0,0.0625
1N83,KNGX,2015-03-17 11:08:00,40737,1,0.366666666666667,2015-03-17 12:03:00,2015-03-17 12:02:38,0,0.0588235294117647
1D12,KNGX,2015-03-17 11:35:00,82207,2,-2.00833333333333,2015-03-17 12:00:13,2015-03-17 11:56:00,2.91666666666667,0.2
1E13,IVRNESS,2015-03-17 07:55:00,82208,2,1.09166666666667,2015-03-17 11:50:00,2015-03-17 11:47:45,1.15833333333333,0.0416666666666667
1E07,EDINBUR,2015-03-17 08:30:00,82214,1,3.46666666666667,2015-03-17 11:46:00,2015-03-17 11:42:32,0,0.0227272727272727
1E06,GLGC,2015-03-17 06:50:00,40742,1,0.15,2015-03-17 11:43:00,2015-03-17 11:42:51,0,0.0175438596491228
1E05,EDINBUR,2015-03-17 07:30:00,82225,1,3.81666666666667,2015-03-17 11:37:00,2015-03-17 11:33:11,0,0.0175438596491228
1S15,KNGX,2015-03-17 11:30:00,82216,1,-1.41666666666667,2015-03-17 11:56:25,2015-03-17 11:55:00,0,0.0909090909090909
1S15,KNGX,2015-03-17 11:30:00,82207,1,-3.18333333333333,2015-03-17 11:53:11,2015-03-17 11:50:00,0,0.0909090909090909
1N12,KNGX,2015-03-17 10:30:00,82217,1,2.43333333333333,2015-03-17 12:02:00,2015-03-17 11:59:34,0,0.0416666666666667
1E05,EDINBUR,2015-03-17 07:30:00,82219,3,-1.7,2015-03-17 11:41:43,2015-03-17 11:37:00,4.15833333333333,0.0526315789473684
